usuario_id,usuario_nombre,usuario_edad,usuario_verificado,usuario_correos_asociados,usuario_fecha_registro,cuenta_origen_id,cuenta_origen_saldo,cuenta_origen_tipo,cuenta_origen_fecha_creacion,cuenta_origen_activa,cuenta_origen_nivel_riesgo,cuenta_destino_id,cuenta_destino_saldo,cuenta_destino_tipo,cuenta_destino_fecha_creacion,cuenta_destino_activa,cuenta_destino_nivel_riesgo,transaccion_id,transaccion_monto,transaccion_fecha,transaccion_minuto_dia,transaccion_tipo,transaccion_canal,transaccion_etiquetas_alerta,transaccion_es_sospechosa,transaccion_riesgo_score,dispositivo_id,dispositivo_tipo,dispositivo_ip,dispositivo_sistema_operativo,dispositivo_confiable,dispositivo_ultimo_uso,ubicacion_residencia_id,ubicacion_residencia_pais,ubicacion_residencia_ciudad,ubicacion_residencia_latitud,ubicacion_residencia_longitud,ubicacion_residencia_zona_riesgo,ubicacion_transaccion_id,ubicacion_transaccion_pais,ubicacion_transaccion_ciudad,ubicacion_transaccion_latitud,ubicacion_transaccion_longitud,ubicacion_transaccion_zona_riesgo,ubicacion_cuenta_id,ubicacion_cuenta_pais,ubicacion_cuenta_ciudad,ubicacion_cuenta_latitud,ubicacion_cuenta_longitud,ubicacion_cuenta_zona_riesgo,ubicacion_dispositivo_id,ubicacion_dispositivo_pais,ubicacion_dispositivo_ciudad,ubicacion_dispositivo_latitud,ubicacion_dispositivo_longitud,ubicacion_dispositivo_zona_riesgo
USU_0759,Paola Rodriguez,20,true,paola.rodriguez@correo.com|0759@banco-demo.com,2024-03-10,CTA_00391,46928.87,empresarial,2024-12-02,true,bajo,CTA_00218,46475.74,nomina,2024-10-13,true,bajo,TX_000759,1082.8,2026-01-04,1305,compra_online,cajero,,false,13,DEV_0575,tablet,10.65.200.164,Windows,true,2026-01-04,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_045,Costa Rica,San José,9.97348,-84.07349,true,UBI_069,Costa Rica,San José,9.95666,-84.07701,true,UBI_020,México,Tapachula,14.87377,-92.30093,true
USU_0760,Ricardo Diaz,37,true,ricardo.diaz@correo.com|0760@banco-demo.com,2023-09-14,CTA_00396,7213.25,ahorro,2024-04-04,true,bajo,CTA_00225,20853.52,monetaria,2021-12-07,true,bajo,TX_000760,2542.42,2026-02-09,934,retiro,app_movil,,false,18,DEV_0578,tablet,10.68.221.177,Android,true,2026-02-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_046,Panamá,Ciudad de Panamá,8.98688,-79.49365,true,UBI_079,Honduras,Tegucigalpa,14.07194,-87.21233,true,UBI_035,Colombia,Bogotá,4.70578,-74.07709,true
USU_0761,Paola Perez,54,true,paola.perez@correo.com|0761@banco-demo.com,2022-10-02,CTA_00401,17896.94,ahorro,2023-08-02,true,bajo,CTA_00232,22257.7,nomina,2023-04-14,true,bajo,TX_000761,123.28,2026-03-20,500,deposito,web,,false,22,DEV_0581,laptop,10.71.242.190,Windows,true,2026-03-20,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_047,Colombia,Bogotá,4.67965,-74.07566,true,UBI_089,Guatemala,Petén,16.86991,-89.85453,false,UBI_050,Guatemala,Quetzaltenango,14.85864,-91.54469,false
USU_0762,Maria Reyes,36,true,maria.reyes@correo.com|0762@banco-demo.com,2024-02-28,CTA_00406,34826.5,empresarial,2022-07-14,true,medio,CTA_00239,45223.15,empresarial,2023-08-09,true,bajo,TX_000762,1586.95,2026-02-07,330,pago_servicio,agencia,,false,33,DEV_0584,tablet,10.74.8.203,ATM-OS,true,2026-02-07,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_048,Guatemala,Guatemala,14.67652,-90.49482,false,UBI_099,Guatemala,Escuintla,14.31096,-90.77801,false,UBI_065,Guatemala,Petén,16.89554,-89.90345,false
USU_0763,Camila Perez,60,true,camila.perez@correo.com|0763@banco-demo.com,2022-09-05,CTA_00411,13789.85,ahorro,2023-06-13,true,bajo,CTA_00246,19691.28,nomina,2023-09-14,true,bajo,TX_000763,1173.14,2026-02-06,149,compra_online,app_movil,,false,19,DEV_0587,cajero,10.77.29.216,ATM-OS,true,2026-02-06,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_049,Guatemala,Antigua Guatemala,14.53124,-90.69581,false,UBI_109,Guatemala,Antigua Guatemala,14.59631,-90.75752,false,UBI_080,México,Tapachula,14.90818,-92.2458,true
USU_0764,Jose Lopez,37,true,jose.lopez@correo.com|0764@banco-demo.com,2020-11-27,CTA_00416,41533.91,ahorro,2021-09-18,true,bajo,CTA_00253,42585.32,nomina,2022-08-27,true,medio,TX_000764,4209.6,2026-03-15,1178,compra_online,pos,,false,42,DEV_0590,cajero,10.80.50.229,POS-Embedded,true,2026-03-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_050,Guatemala,Quetzaltenango,14.84665,-91.57438,false,UBI_119,Colombia,Bogotá,4.67833,-74.03606,true,UBI_095,Colombia,Bogotá,4.73717,-74.07421,true
USU_0765,Jorge Gomez,24,true,jorge.gomez@correo.com|0765@banco-demo.com,2020-09-17,CTA_00421,9272.42,nomina,2025-08-13,true,medio,CTA_00260,23608.94,empresarial,2025-09-06,true,medio,TX_000765,2643.51,2026-01-19,257,pago_servicio,app_movil,,false,2,DEV_0593,pos,10.83.71.242,macOS,true,2026-01-19,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_051,Guatemala,Escuintla,14.32735,-90.81266,false,UBI_010,Panamá,Ciudad de Panamá,8.93786,-79.56716,true,UBI_110,Guatemala,Quetzaltenango,14.89182,-91.49304,false
USU_0766,Pablo Hernandez,22,true,pablo.hernandez@correo.com|0766@banco-demo.com,2020-08-16,CTA_00426,43408.98,empresarial,2025-08-04,true,bajo,CTA_00267,12282.21,ahorro,2022-10-22,true,medio,TX_000766,872.61,2026-02-03,1192,retiro,app_movil,,false,21,DEV_0596,cajero,10.86.92.0,iOS,true,2026-02-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_052,Guatemala,Cobán,15.49138,-90.36554,false,UBI_020,México,Tapachula,14.87452,-92.24382,true,UBI_006,El Salvador,San Salvador,13.68255,-89.24607,true
USU_0767,Fernando Hernandez,60,true,fernando.hernandez@correo.com|0767@banco-demo.com,2022-03-30,CTA_00431,65742.2,monetaria,2025-05-16,true,medio,CTA_00274,47488.18,empresarial,2024-03-08,true,medio,TX_000767,4198.89,2026-01-03,277,pago_servicio,web,,false,2,DEV_0599,laptop,10.89.113.13,Linux,true,2026-01-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_053,Guatemala,Petén,16.89213,-89.87647,false,UBI_030,El Salvador,San Salvador,13.71432,-89.22663,true,UBI_021,Costa Rica,San José,9.95225,-84.07322,true
USU_0768,Jorge Garcia,28,true,jorge.garcia@correo.com|0768@banco-demo.com,2023-04-24,CTA_00436,44770.85,empresarial,2024-07-01,true,medio,CTA_00281,20300.43,nomina,2022-04-03,true,bajo,TX_000768,3874.39,2026-01-25,781,transferencia,web,ubicacion_inusual,true,65,DEV_0602,laptop,10.92.134.26,iOS,true,2026-01-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_009,Costa Rica,San José,9.96157,-84.04598,true,UBI_040,Guatemala,Cobán,15.50495,-90.41496,false,UBI_036,Guatemala,Guatemala,14.60774,-90.47751,false
USU_0769,Paola Castillo,62,true,paola.castillo@correo.com|0769@banco-demo.com,2025-04-26,CTA_00441,72082.21,nomina,2024-10-07,true,bajo,CTA_00288,48947.11,nomina,2025-11-13,true,bajo,TX_000769,920.67,2026-01-27,1065,compra_online,web,,false,9,DEV_0605,laptop,10.95.155.39,POS-Embedded,true,2026-01-27,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_055,Honduras,Tegucigalpa,14.11008,-87.21913,true,UBI_050,Guatemala,Quetzaltenango,14.82405,-91.55514,false,UBI_051,Guatemala,Escuintla,14.30184,-90.82823,false
USU_0770,Valeria Lopez,35,true,valeria.lopez@correo.com|0770@banco-demo.com,2025-06-25,CTA_00446,76065.83,ahorro,2025-01-02,true,medio,CTA_00295,32411.03,nomina,2025-08-08,true,bajo,TX_000770,2163.18,2026-04-27,1249,deposito,web,,false,22,DEV_0608,pos,10.98.176.52,POS-Embedded,true,2026-04-27,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_056,México,Tapachula,14.87868,-92.25523,true,UBI_060,Guatemala,Guatemala,14.66186,-90.47529,false,UBI_066,El Salvador,San Salvador,13.65996,-89.2653,true
USU_0771,Andres Lopez,24,true,andres.lopez@correo.com|0771@banco-demo.com,2023-06-17,CTA_00451,38155.34,nomina,2021-05-30,true,medio,CTA_00302,15627.01,monetaria,2025-01-02,true,bajo,TX_000771,3341.47,2026-04-23,33,retiro,web,,false,5,DEV_0611,pos,10.101.197.65,POS-Embedded,false,2026-04-23,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_057,Costa Rica,San José,9.95032,-84.04907,true,UBI_070,Panamá,Ciudad de Panamá,8.95829,-79.48159,true,UBI_081,Costa Rica,San José,9.92436,-84.06308,true
USU_0772,Mateo Morales,62,true,mateo.morales@correo.com|0772@banco-demo.com,2025-02-02,CTA_00456,31596.81,empresarial,2024-01-27,true,medio,CTA_00309,54891.49,ahorro,2022-05-02,true,bajo,TX_000772,839.29,2026-03-06,540,retiro,cajero,,false,3,DEV_0614,cajero,10.104.218.78,iOS,true,2026-03-06,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_058,Panamá,Ciudad de Panamá,9.01962,-79.56349,true,UBI_080,México,Tapachula,14.87116,-92.25352,true,UBI_096,Guatemala,Guatemala,14.66517,-90.49841,false
USU_0773,Luis Garcia,21,true,luis.garcia@correo.com|0773@banco-demo.com,2022-12-11,CTA_00461,71279.35,monetaria,2023-05-30,true,bajo,CTA_00316,2969.03,nomina,2025-05-12,true,bajo,TX_000773,2829.86,2026-03-07,924,transferencia,web,,false,36,DEV_0617,telefono,10.107.239.91,POS-Embedded,false,2026-03-07,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_059,Colombia,Bogotá,4.6652,-74.05241,true,UBI_090,El Salvador,San Salvador,13.74115,-89.21292,true,UBI_111,Guatemala,Escuintla,14.33573,-90.76073,false
USU_0774,Lucia Ramirez,32,true,lucia.ramirez@correo.com|0774@banco-demo.com,2020-12-14,CTA_00466,14624.85,monetaria,2021-09-09,true,medio,CTA_00323,17355.68,ahorro,2025-05-04,true,medio,TX_000774,2839.17,2026-01-15,461,pago_servicio,cajero,,false,38,DEV_0620,laptop,10.110.5.104,macOS,true,2026-01-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_060,Guatemala,Guatemala,14.6343,-90.53963,false,UBI_100,Guatemala,Cobán,15.43501,-90.37158,false,UBI_007,Honduras,Tegucigalpa,14.06108,-87.21665,true
USU_0775,Valeria Hernandez,55,true,valeria.hernandez@correo.com|0775@banco-demo.com,2024-04-18,CTA_00471,1038.31,nomina,2024-04-29,false,bajo,CTA_00330,9972.61,empresarial,2024-11-04,true,bajo,TX_000775,3062.49,2026-02-08,1403,compra_online,agencia,,false,16,DEV_0623,cajero,10.113.26.117,POS-Embedded,true,2026-02-08,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_061,Guatemala,Antigua Guatemala,14.55288,-90.69342,false,UBI_110,Guatemala,Quetzaltenango,14.80395,-91.53028,false,UBI_022,Panamá,Ciudad de Panamá,8.98426,-79.51904,true
USU_0776,Carlos Gomez,49,true,carlos.gomez@correo.com|0776@banco-demo.com,2023-07-12,CTA_00476,63603.75,ahorro,2022-06-02,true,medio,CTA_00337,34034.32,monetaria,2024-11-09,true,medio,TX_000776,2293.54,2026-03-26,715,compra_online,cajero,,false,4,DEV_0626,cajero,10.116.47.130,Windows,true,2026-03-26,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_062,Guatemala,Quetzaltenango,14.82302,-91.48574,false,UBI_001,Guatemala,Antigua Guatemala,14.56837,-90.75225,false,UBI_037,Guatemala,Antigua Guatemala,14.53192,-90.7654,false
USU_0777,Jorge Garcia,60,true,jorge.garcia@correo.com|0777@banco-demo.com,2025-07-09,CTA_00481,32237.63,nomina,2024-03-02,true,bajo,CTA_00344,40102.5,ahorro,2022-04-03,true,medio,TX_000777,2451.46,2026-04-29,290,pago_servicio,app_movil,,false,38,DEV_0629,laptop,10.119.68.143,POS-Embedded,true,2026-04-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_063,Guatemala,Escuintla,14.34147,-90.74211,false,UBI_011,Colombia,Bogotá,4.70205,-74.1179,true,UBI_052,Guatemala,Cobán,15.47994,-90.38922,false
USU_0778,Camila Castillo,72,false,camila.castillo@correo.com|0778@banco-demo.com,2023-01-14,CTA_00486,21881.65,ahorro,2025-10-28,true,bajo,CTA_00351,9422.04,monetaria,2023-07-03,true,medio,TX_000778,2808.46,2026-03-24,607,pago_servicio,app_movil,,false,42,DEV_0632,laptop,10.122.89.156,Android,true,2026-03-24,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_064,Guatemala,Cobán,15.48768,-90.38684,false,UBI_021,Costa Rica,San José,9.89755,-84.06831,true,UBI_067,Honduras,Tegucigalpa,14.0446,-87.18827,true
USU_0779,Fernando Mendez,53,true,fernando.mendez@correo.com|0779@banco-demo.com,2023-08-01,CTA_00491,31218.13,empresarial,2022-12-21,true,medio,CTA_00358,50230.3,monetaria,2023-01-20,true,bajo,TX_000779,4274.91,2026-03-05,354,deposito,cajero,,false,4,DEV_0635,cajero,10.125.110.169,iOS,true,2026-03-05,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_065,Guatemala,Petén,16.96114,-89.913,false,UBI_031,Honduras,Tegucigalpa,14.02314,-87.16574,true,UBI_082,Panamá,Ciudad de Panamá,8.94337,-79.53723,true
USU_0780,Paola Morales,60,true,paola.morales@correo.com|0780@banco-demo.com,2023-09-02,CTA_00496,48880.15,nomina,2024-05-24,true,medio,CTA_00365,10742.74,ahorro,2023-03-25,true,bajo,TX_000780,2573.68,2026-04-22,1029,retiro,pos,,false,31,DEV_0638,tablet,10.128.131.182,ATM-OS,true,2026-04-22,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_066,El Salvador,San Salvador,13.68283,-89.23712,true,UBI_041,Guatemala,Petén,16.93654,-89.88322,false,UBI_097,Guatemala,Antigua Guatemala,14.58102,-90.76213,false
USU_0781,Mateo Mendez,44,true,mateo.mendez@correo.com|0781@banco-demo.com,2020-10-11,CTA_00501,47565.51,empresarial,2022-10-16,true,bajo,CTA_00372,31610.76,ahorro,2022-12-09,true,bajo,TX_000781,306.56,2026-04-09,582,compra_online,cajero,,false,10,DEV_0641,laptop,10.131.152.195,Android,true,2026-04-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_067,Honduras,Tegucigalpa,14.10849,-87.15552,true,UBI_051,Guatemala,Escuintla,14.264,-90.74873,false,UBI_112,Guatemala,Cobán,15.46545,-90.33826,false
USU_0782,Carlos Ramirez,24,false,carlos.ramirez@correo.com|0782@banco-demo.com,2025-11-28,CTA_00506,50581.48,empresarial,2025-08-17,true,bajo,CTA_00379,16209.17,ahorro,2023-07-22,true,medio,TX_000782,3314.39,2026-01-01,40,pago_servicio,agencia,,false,3,DEV_0644,telefono,10.134.173.208,Windows,true,2026-01-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_068,México,Tapachula,14.89038,-92.29373,true,UBI_061,Guatemala,Antigua Guatemala,14.52473,-90.75023,false,UBI_008,México,Tapachula,14.91,-92.29454,true
USU_0783,Ricardo Ramirez,31,true,ricardo.ramirez@correo.com|0783@banco-demo.com,2023-07-01,CTA_00511,40177.97,nomina,2025-01-21,true,bajo,CTA_00386,52965.84,ahorro,2022-03-22,true,bajo,TX_000783,2498.12,2026-04-16,331,compra_online,web,,false,26,DEV_0647,cajero,10.137.194.221,macOS,true,2026-04-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_069,Costa Rica,San José,9.92384,-84.09709,true,UBI_071,Colombia,Bogotá,4.68541,-74.09939,true,UBI_023,Colombia,Bogotá,4.74538,-74.02281,true
USU_0784,Jose Hernandez,30,true,jose.hernandez@correo.com|0784@banco-demo.com,2023-06-28,CTA_00516,57380.01,ahorro,2022-11-18,true,bajo,CTA_00393,32433.86,ahorro,2022-05-20,true,medio,TX_000784,4052.57,2026-02-09,170,deposito,app_movil,,false,32,DEV_0650,laptop,10.140.215.234,macOS,true,2026-02-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_070,Panamá,Ciudad de Panamá,9.02891,-79.55903,true,UBI_081,Costa Rica,San José,9.97541,-84.12171,true,UBI_038,Guatemala,Quetzaltenango,14.86848,-91.50139,false
USU_0785,Mateo Diaz,52,true,mateo.diaz@correo.com|0785@banco-demo.com,2023-10-05,CTA_00521,68518.42,empresarial,2025-06-11,true,medio,CTA_00400,4503.62,ahorro,2021-12-13,true,bajo,TX_000785,3322.54,2026-03-25,129,retiro,cajero,,false,33,DEV_0653,cajero,10.143.236.247,macOS,true,2026-03-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_071,Colombia,Bogotá,4.66534,-74.04655,true,UBI_091,Honduras,Tegucigalpa,14.09464,-87.15955,true,UBI_053,Guatemala,Petén,16.8787,-89.87932,false
USU_0786,Jorge Rodriguez,62,true,jorge.rodriguez@correo.com|0786@banco-demo.com,2022-03-20,CTA_00526,32000.38,nomina,2023-03-10,true,bajo,CTA_00407,36698.13,empresarial,2022-08-05,true,medio,TX_000786,543.17,2026-01-23,1030,transferencia,cajero,,false,44,DEV_0656,telefono,10.146.2.5,iOS,true,2026-01-23,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_072,Guatemala,Guatemala,14.65834,-90.55524,false,UBI_101,Guatemala,Petén,16.93362,-89.86961,false,UBI_068,México,Tapachula,14.92575,-92.27571,true
USU_0787,Pablo Perez,46,true,pablo.perez@correo.com|0787@banco-demo.com,2022-02-27,CTA_00531,38066.84,nomina,2023-07-15,true,medio,CTA_00414,59307.77,empresarial,2022-08-06,true,bajo,TX_000787,1470.05,2026-03-22,418,compra_online,pos,,false,19,DEV_0659,cajero,10.149.23.18,Linux,true,2026-03-22,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_073,Guatemala,Antigua Guatemala,14.57225,-90.7075,false,UBI_111,Guatemala,Escuintla,14.32882,-90.74634,false,UBI_083,Colombia,Bogotá,4.71893,-74.06132,true
USU_0788,Mateo Perez,69,true,mateo.perez@correo.com|0788@banco-demo.com,2022-10-14,CTA_00536,24251.29,nomina,2024-01-02,true,medio,CTA_00421,17338.52,nomina,2022-10-26,true,medio,TX_000788,2791.94,2026-03-29,992,compra_online,app_movil,,false,1,DEV_0662,tablet,10.152.44.31,iOS,true,2026-03-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_074,Guatemala,Quetzaltenango,14.86388,-91.5234,false,UBI_002,Guatemala,Quetzaltenango,14.84266,-91.57297,false,UBI_098,Guatemala,Quetzaltenango,14.85301,-91.50023,false
USU_0789,Lucia Lopez,74,true,lucia.lopez@correo.com|0789@banco-demo.com,2021-06-24,CTA_00541,13205.71,ahorro,2022-08-02,true,bajo,CTA_00428,2345.07,nomina,2023-10-15,true,medio,TX_000789,1806.03,2026-01-22,1190,compra_online,app_movil,,false,34,DEV_0665,pos,10.155.65.44,Android,true,2026-01-22,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_075,Guatemala,Escuintla,14.32129,-90.78352,false,UBI_012,Guatemala,Guatemala,14.62435,-90.55591,false,UBI_113,Guatemala,Petén,16.95849,-89.93097,false
USU_0790,Ana Mendez,53,true,ana.mendez@correo.com|0790@banco-demo.com,2021-01-01,CTA_00546,47640.85,nomina,2022-12-13,true,bajo,CTA_00435,51276.63,monetaria,2024-07-03,true,medio,TX_000790,100.99,2026-03-15,1114,deposito,pos,,false,11,DEV_0668,cajero,10.158.86.57,POS-Embedded,true,2026-03-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_076,Guatemala,Cobán,15.47635,-90.33331,false,UBI_022,Panamá,Ciudad de Panamá,9.01285,-79.53691,true,UBI_009,Costa Rica,San José,9.90861,-84.05922,true
USU_0791,Andres Ramirez,40,true,andres.ramirez@correo.com|0791@banco-demo.com,2023-09-25,CTA_00551,7857.6,empresarial,2021-09-18,true,bajo,CTA_00442,11494.91,nomina,2025-08-28,true,bajo,TX_000791,1079.8,2026-03-28,305,deposito,app_movil,,false,28,DEV_0671,tablet,10.161.107.70,macOS,false,2026-03-28,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_077,Guatemala,Petén,16.90233,-89.88358,false,UBI_032,México,Tapachula,14.94254,-92.25376,true,UBI_024,Guatemala,Guatemala,14.6494,-90.55517,false
USU_0792,Luis Lopez,34,true,luis.lopez@correo.com|0792@banco-demo.com,2025-04-15,CTA_00556,47664.95,monetaria,2022-06-09,true,medio,CTA_00449,16455.52,empresarial,2022-04-04,true,bajo,TX_000792,2030.74,2026-04-07,106,retiro,app_movil,,false,32,DEV_0674,pos,10.164.128.83,macOS,true,2026-04-07,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_078,El Salvador,San Salvador,13.6633,-89.23096,true,UBI_042,El Salvador,San Salvador,13.71169,-89.26344,true,UBI_039,Guatemala,Escuintla,14.28214,-90.80544,false
USU_0793,Andres Castillo,56,false,andres.castillo@correo.com|0793@banco-demo.com,2022-07-28,CTA_00561,18949.36,empresarial,2023-07-13,true,bajo,CTA_00456,1763.97,nomina,2023-10-21,true,bajo,TX_000793,3686.88,2026-04-22,766,deposito,app_movil,,false,10,DEV_0677,cajero,10.167.149.96,Windows,true,2026-04-22,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_079,Honduras,Tegucigalpa,14.07007,-87.21056,true,UBI_052,Guatemala,Cobán,15.46335,-90.40297,false,UBI_054,El Salvador,San Salvador,13.73679,-89.25012,true
USU_0794,Diego Mendez,62,true,diego.mendez@correo.com|0794@banco-demo.com,2024-08-28,CTA_00566,71967.72,monetaria,2024-03-22,false,medio,CTA_00463,14948.21,ahorro,2024-09-02,true,medio,TX_000794,2444.5,2026-01-01,1402,deposito,pos,,false,20,DEV_0680,telefono,10.170.170.109,POS-Embedded,true,2026-01-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_080,México,Tapachula,14.90451,-92.30522,true,UBI_062,Guatemala,Quetzaltenango,14.81582,-91.5472,false,UBI_069,Costa Rica,San José,9.91287,-84.13054,true
USU_0795,Ricardo Morales,60,true,ricardo.morales@correo.com|0795@banco-demo.com,2022-11-11,CTA_00571,54533.3,empresarial,2021-11-15,true,medio,CTA_00470,51553.04,monetaria,2023-02-23,true,bajo,TX_000795,324.59,2026-02-01,967,pago_servicio,agencia,,false,15,DEV_0683,pos,10.173.191.122,Windows,true,2026-02-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_081,Costa Rica,San José,9.93985,-84.08513,true,UBI_072,Guatemala,Guatemala,14.65614,-90.52478,false,UBI_084,Guatemala,Guatemala,14.61737,-90.53881,false
USU_0796,Luis Rodriguez,67,true,luis.rodriguez@correo.com|0796@banco-demo.com,2024-03-11,CTA_00576,35125.0,empresarial,2022-08-13,true,bajo,CTA_00477,47368.24,nomina,2025-08-12,true,medio,TX_000796,2211.86,2026-01-12,1259,retiro,app_movil,,false,5,DEV_0686,pos,10.176.212.135,Windows,true,2026-01-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_082,Panamá,Ciudad de Panamá,8.95823,-79.52449,true,UBI_082,Panamá,Ciudad de Panamá,8.95932,-79.54687,true,UBI_099,Guatemala,Escuintla,14.29161,-90.81352,false
USU_0797,Mateo Mendez,70,true,mateo.mendez@correo.com|0797@banco-demo.com,2022-12-04,CTA_00581,73483.69,ahorro,2025-10-21,true,bajo,CTA_00484,2246.07,nomina,2024-04-19,true,bajo,TX_000797,3166.43,2026-01-29,1169,pago_servicio,cajero,,false,29,DEV_0689,laptop,10.179.233.148,POS-Embedded,true,2026-01-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_083,Colombia,Bogotá,4.68052,-74.06911,true,UBI_092,México,Tapachula,14.89773,-92.22602,true,UBI_114,El Salvador,San Salvador,13.64976,-89.2481,true
USU_0798,Ricardo Gomez,38,true,ricardo.gomez@correo.com|0798@banco-demo.com,2024-11-21,CTA_00586,38662.21,monetaria,2024-03-15,true,bajo,CTA_00491,33871.5,monetaria,2022-11-16,true,medio,TX_000798,4112.97,2026-03-29,139,pago_servicio,agencia,,false,22,DEV_0692,cajero,10.182.254.161,iOS,false,2026-03-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_084,Guatemala,Guatemala,14.59116,-90.53875,false,UBI_102,El Salvador,San Salvador,13.68742,-89.23763,true,UBI_010,Panamá,Ciudad de Panamá,8.96507,-79.50381,true
USU_0799,Paola Castillo,68,true,paola.castillo@correo.com|0799@banco-demo.com,2020-09-10,CTA_00591,77736.34,empresarial,2025-08-11,true,bajo,CTA_00498,35252.52,monetaria,2023-06-10,true,medio,TX_000799,1330.57,2026-02-09,781,transferencia,agencia,,false,31,DEV_0695,telefono,10.185.20.174,Android,true,2026-02-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_085,Guatemala,Antigua Guatemala,14.53105,-90.70254,false,UBI_112,Guatemala,Cobán,15.43446,-90.36034,false,UBI_025,Guatemala,Antigua Guatemala,14.5343,-90.74629,false
USU_0800,Lucia Martinez,35,true,lucia.martinez@correo.com|0800@banco-demo.com,2025-05-22,CTA_00596,41216.52,empresarial,2022-01-10,true,bajo,CTA_00505,56349.78,nomina,2022-09-07,true,bajo,TX_000800,2404.55,2026-01-11,1134,retiro,web,,false,21,DEV_0698,cajero,10.188.41.187,iOS,true,2026-01-11,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_086,Guatemala,Quetzaltenango,14.85613,-91.53954,false,UBI_003,Guatemala,Escuintla,14.30721,-90.74454,false,UBI_040,Guatemala,Cobán,15.43782,-90.39132,false
USU_0801,Luis Martinez,22,true,luis.martinez@correo.com|0801@banco-demo.com,2025-02-12,CTA_00601,24009.25,ahorro,2025-07-29,true,bajo,CTA_00512,54438.23,nomina,2023-12-20,true,bajo,TX_000801,2533.46,2026-02-26,759,deposito,pos,,false,31,DEV_0701,cajero,10.191.62.200,Android,true,2026-02-26,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_087,Guatemala,Escuintla,14.32952,-90.78872,false,UBI_013,Guatemala,Antigua Guatemala,14.56248,-90.71787,false,UBI_055,Honduras,Tegucigalpa,14.08856,-87.17898,true
